batch_date,batch_time,speed
2019-01-06,16:30,36.70356
2019-01-06,16:40,36.62274277
2019-01-06,16:50,36.4143539
2019-01-06,17:00,36.27807625
2019-01-06,17:10,35.86675629
2019-01-06,17:20,34.80691085
2019-01-06,17:30,33.97214589
2019-01-06,17:40,33.47845868
2019-01-06,17:50,32.53407501
2019-01-06,18:00,31.75573475
2019-01-06,18:10,31.53049235
2019-01-06,18:20,31.04188927
2019-01-06,18:30,30.79353831
2019-01-06,18:40,31.23456262
2019-01-06,18:50,32.02183202
2019-01-06,19:00,32.96941519
2019-01-06,19:10,33.99702333
2019-01-06,19:20,34.89742624
2019-01-06,19:30,35.7501781
2019-01-06,19:40,36.52900865
2019-01-06,19:50,37.13198044
2019-01-06,20:00,37.5698768
2019-01-06,20:10,37.77841983
2019-01-06,20:20,37.71529642
2019-01-06,20:30,37.75129658
2019-01-06,20:40,37.94176603
2019-01-06,20:50,38.16176653
2019-01-06,21:00,38.44900311
2019-01-06,21:10,38.79717052
2019-01-06,21:20,39.06078148
2019-01-06,21:30,39.40907385
2019-01-06,21:40,39.84877666
2019-01-06,21:50,40.27859818
2019-01-06,22:00,40.80725773
2019-01-06,22:10,41.27383808
2019-01-06,22:20,41.56553301
2019-01-06,22:30,42.05569841
2019-01-06,22:40,42.68540718
2019-01-06,22:50,43.2490756
2019-01-06,23:00,43.77503316
2019-01-06,23:10,44.24920725
2019-01-06,23:20,44.87448573
2019-01-06,23:30,45.33499416
2019-01-06,23:40,45.5964238
2019-01-06,23:50,45.84745117
2019-01-07,0:00,46.15463798
2019-01-07,0:10,46.35518003
2019-01-07,0:20,46.5014927
2019-01-07,0:30,46.7334161
2019-01-07,0:40,46.97068109
2019-01-07,0:50,47.22992024
2019-01-07,1:00,47.506855
2019-01-07,1:10,47.73082367
2019-01-07,1:20,48.0106327
2019-01-07,1:30,48.2397977
2019-01-07,1:40,48.4155747
2019-01-07,1:50,48.62646066
2019-01-07,2:00,48.79899513
2019-01-07,2:10,48.98335748
2019-01-07,2:20,49.21372413
2019-01-07,2:30,49.41756598
2019-01-07,2:40,49.5750758
2019-01-07,2:50,49.68172871
2019-01-07,3:00,49.81422674
2019-01-07,3:10,49.99469253
2019-01-07,3:20,50.23998255
2019-01-07,3:30,50.44329762
2019-01-07,3:40,50.65535743
2019-01-07,3:50,50.84988166
2019-01-07,4:00,51.09519746
2019-01-07,4:10,51.27802706
2019-01-07,4:20,51.50259436
2019-01-07,4:30,51.61899786
2019-01-07,4:40,51.6593556
2019-01-07,4:50,51.74386535
2019-01-07,5:00,51.83277151
2019-01-07,5:10,51.69917928
2019-01-07,5:20,51.66950724
2019-01-07,5:30,51.64643539
2019-01-07,5:40,51.5725925
2019-01-07,5:50,51.57762676
2019-01-07,6:00,51.50099857
2019-01-07,6:10,51.30326133
2019-01-07,6:20,51.03025411
2019-01-07,6:30,50.59844877
2019-01-07,6:40,49.98120904
2019-01-07,6:50,49.19382572
2019-01-07,7:00,48.32658981
2019-01-07,7:10,47.03738565
2019-01-07,7:20,45.26672767
2019-01-07,7:30,43.46732054
2019-01-07,7:40,41.38870968
2019-01-07,7:50,39.33222451
2019-01-07,8:00,37.62217926
2019-01-07,8:10,36.24493547
2019-01-07,8:20,35.04516443
2019-01-07,8:30,34.35682703
2019-01-07,8:40,34.07463941
2019-01-07,8:50,34.00131689
2019-01-07,9:00,34.35138557
2019-01-07,9:10,35.02593453
2019-01-07,9:20,35.36078675
2019-01-07,9:30,35.44598336
2019-01-07,9:40,35.44273508
2019-01-07,9:50,35.36356839
2019-01-07,10:00,35.27030893
2019-01-07,10:10,35.21621416
2019-01-07,10:20,35.2388955
2019-01-07,10:30,35.28664762
2019-01-07,10:40,35.47541754
2019-01-07,10:50,35.65132288
2019-01-07,11:00,35.91091582
2019-01-07,11:10,36.26141716
2019-01-07,11:20,36.60644584
2019-01-07,11:30,36.9917436
2019-01-07,11:40,37.40369625
2019-01-07,11:50,37.85784673
2019-01-07,12:00,38.39999164
2019-01-07,12:10,38.99389385
2019-01-07,12:20,39.53230609
2019-01-07,12:30,40.18441208
2019-01-07,12:40,40.66679379
2019-01-07,12:50,40.96885294
2019-01-07,13:00,41.03866145
2019-01-07,13:10,40.89932615
2019-01-07,13:20,40.50827415
2019-01-07,13:30,39.97360727
2019-01-07,13:40,39.36360518
2019-01-07,13:50,38.66656565
2019-01-07,14:00,38.04744319
2019-01-07,14:10,37.67626029
2019-01-07,14:20,37.33534031
2019-01-07,14:30,37.08555812
2019-01-07,14:40,36.91980843
2019-01-07,14:50,36.80589656
2019-01-07,15:00,36.82753242
2019-01-07,15:10,36.89549435
2019-01-07,15:20,36.9028876
2019-01-07,15:30,36.85216686
2019-01-07,15:40,36.88430128
2019-01-07,15:50,36.85433663
2019-01-07,16:00,36.88766839
2019-01-07,16:10,36.90032161
2019-01-07,16:20,36.82838204
2019-01-07,16:30,36.71892025
2019-01-07,16:40,36.63794791
2019-01-07,16:50,36.42940483
2019-01-07,17:00,36.2929739
2019-01-07,17:10,35.88150156
2019-01-07,17:20,34.82150464
2019-01-07,17:30,33.98658912
2019-01-07,17:40,33.49275226
2019-01-07,17:50,32.54821984
2019-01-07,18:00,31.76973175
2019-01-07,18:10,31.54434243
2019-01-07,18:20,31.05559333
2019-01-07,18:30,30.80709726
2019-01-07,18:40,31.24797736
2019-01-07,18:50,32.03510346
2019-01-07,19:00,32.98254424
2019-01-07,19:10,34.01001088
2019-01-07,19:20,34.9102732
2019-01-07,19:30,35.76288538
2019-01-07,19:40,36.54157714
2019-01-07,19:50,37.14441105
2019-01-07,20:00,37.58217041
2019-01-07,20:10,37.79057736
2019-01-07,20:20,37.72731875
2019-01-07,20:30,37.76318462
2019-01-07,20:40,37.95352065
2019-01-07,20:50,38.17338864
2019-01-07,21:00,38.4604936
2019-01-07,21:10,38.80853028
2019-01-07,21:20,39.07201138
2019-01-07,21:30,39.42017479
2019-01-07,21:40,39.85974952
2019-01-07,21:50,40.28944385
2019-01-07,22:00,40.81797708
2019-01-07,22:10,41.28443199
2019-01-07,22:20,41.57600236
2019-01-07,22:30,42.06604407
2019-01-07,22:40,42.69563003
2019-01-07,22:50,43.25917651
2019-01-07,23:00,43.78501299
2019-01-07,23:10,44.25906687
2019-01-07,23:20,44.88422601
2019-01-07,23:30,45.34461595
2019-01-07,23:40,45.60592797
2019-01-07,23:50,45.85683857
2019-01-08,0:00,46.16390947
2019-01-08,0:10,46.36433647
2019-01-08,0:20,46.51053493
2019-01-08,0:30,46.74234496
2019-01-08,0:40,46.97949743
2019-01-08,0:50,47.23862491
2019-01-08,1:00,47.51544884
2019-01-08,1:10,47.73930752
2019-01-08,1:20,48.01900739
2019-01-08,1:30,48.24806406
2019-01-08,1:40,48.42373356
2019-01-08,1:50,48.63451285
2019-01-08,2:00,48.80694148
2019-01-08,2:10,48.99119881
2019-01-08,2:20,49.22146126
2019-01-08,2:30,49.42519971
2019-01-08,2:40,49.58260696
2019-01-08,2:50,49.6891581
2019-01-08,3:00,49.82155517
2019-01-08,3:10,50.00192081
2019-01-08,3:20,50.24711148
2019-01-08,3:30,50.450328
2019-01-08,3:40,50.66229005
2019-01-08,3:50,50.85671731
2019-01-08,4:00,51.10193693
2019-01-08,4:10,51.28467114
2019-01-08,4:20,51.50914383
2019-01-08,4:30,51.6254535
2019-01-08,4:40,51.6657182
2019-01-08,4:50,51.75013567
2019-01-08,5:00,51.83895033
2019-01-08,5:10,51.70526736
2019-01-08,5:20,51.67550534
2019-01-08,5:30,51.65234428
2019-01-08,5:40,51.57841293
2019-01-08,5:50,51.58335949
2019-01-08,6:00,51.50664435
2019-01-08,6:10,51.30882091
2019-01-08,6:20,51.03572823
2019-01-08,6:30,50.60383818
2019-01-08,6:40,49.98651446
2019-01-08,6:50,49.1990479
2019-01-08,7:00,48.33172948
2019-01-08,7:10,47.04244352
2019-01-08,7:20,45.27170449
2019-01-08,7:30,43.47221701
2019-01-08,7:40,41.39352653
2019-01-08,7:50,39.33696245
2019-01-08,8:00,37.626839
2019-01-08,8:10,36.24951772
2019-01-08,8:20,35.04966989
2019-01-08,8:30,34.3612564
2019-01-08,8:40,34.07899339
2019-01-08,8:50,34.00559617
2019-01-08,9:00,34.35559084
2019-01-08,9:10,35.03006648
2019-01-08,9:20,35.36484606
2019-01-08,9:30,35.44997071
2019-01-08,9:40,35.44665114
2019-01-08,9:50,35.36741384
2019-01-08,10:00,35.27408443
2019-01-08,10:10,35.21992038
2019-01-08,10:20,35.2425331
2019-01-08,10:30,35.29021725
2019-01-08,10:40,35.47891987
2019-01-08,10:50,35.65475855
2019-01-08,11:00,35.91428548
2019-01-08,11:10,36.26472146
2019-01-08,11:20,36.60968541
2019-01-08,11:30,36.99491908
2019-01-08,11:40,37.40680827
2019-01-08,11:50,37.86089592
2019-01-08,12:00,38.40297863
2019-01-08,12:10,38.99681925
2019-01-08,12:20,39.53517053
2019-01-08,12:30,40.18721616
2019-01-08,12:40,40.66953814
2019-01-08,12:50,40.97153816
2019-01-08,13:00,41.04128814
2019-01-08,13:10,40.90189492
2019-01-08,13:20,40.51078559
2019-01-08,13:30,39.97606197
2019-01-08,13:40,39.36600374
2019-01-08,13:50,38.66890864
2019-01-08,14:00,38.0497312
2019-01-08,14:10,37.67849391
2019-01-08,14:20,37.3375201
2019-01-08,14:30,37.08768466
2019-01-08,14:40,36.92188228
2019-01-08,14:50,36.80791829
2019-01-08,15:00,36.82950259
2019-01-08,15:10,36.89741352
2019-01-08,15:20,36.90475632
2019-01-08,15:30,36.85398568
2019-01-08,15:40,36.88607074
2019-01-08,15:50,36.85605729
2019-01-08,16:00,36.88934077
2019-01-08,16:10,36.90194626
2019-01-08,16:20,36.82995948
2019-01-08,16:30,36.72045103
2019-01-08,16:40,36.63943254
2019-01-08,16:50,36.43084383
2019-01-08,17:00,36.29436779
2019-01-08,17:10,35.88285086
2019-01-08,17:20,34.82280986
2019-01-08,17:30,33.98785077
2019-01-08,17:40,33.49397083
2019-01-08,17:50,32.54939585
2019-01-08,18:00,31.77086568
2019-01-08,18:10,31.54543478
2019-01-08,18:20,31.05664459
2019-01-08,18:30,30.80810792
2019-01-08,18:40,31.24894791
2019-01-08,18:50,32.03603437
2019-01-08,19:00,32.98343599
2019-01-08,19:10,34.01086394
2019-01-08,19:20,34.91108805
2019-01-08,19:30,35.76366247
2019-01-08,19:40,36.54231694
2019-01-08,19:50,37.14511402
2019-01-08,20:00,37.58283701
2019-01-08,20:10,37.79120804
2019-01-08,20:20,37.72791396
2019-01-08,20:30,37.7637448
2019-01-08,20:40,37.95404626
2019-01-08,20:50,38.1738801
2019-01-08,21:00,38.46095136
2019-01-08,21:10,38.80895476
2019-01-08,21:20,39.07240302
2019-01-08,21:30,39.42053401
2019-01-08,21:40,39.86007675
2019-01-08,21:50,40.2897395
2019-01-08,22:00,40.81824157
2019-01-08,22:10,41.28466574
2019-01-08,22:20,41.57620578
2019-01-08,22:30,42.06621756
2019-01-08,22:40,42.69577399
2019-01-08,22:50,43.25929135
2019-01-08,23:00,43.7850991
2019-01-08,23:10,44.25912464
2019-01-08,23:20,44.88425585
2019-01-08,23:30,45.34461823
2019-01-08,23:40,45.60590308
2019-01-08,23:50,45.85678689
2019-01-09,0:00,46.16383139
2019-01-09,0:10,46.36423235
2019-01-09,0:20,46.51040515
2019-01-09,0:30,46.74218989
2019-01-09,0:40,46.97931743
2019-01-09,0:50,47.23842035
2019-01-09,1:00,47.51522007
2019-01-09,1:10,47.7390549
2019-01-09,1:20,48.01873128
2019-01-09,1:30,48.2477648
2019-01-09,1:40,48.42341151
2019-01-09,1:50,48.63416835
2019-01-09,2:00,48.80657487
2019-01-09,2:10,48.99081043
2019-01-09,2:20,49.22105144
2019-01-09,2:30,49.4247688
2019-01-09,2:40,49.58215528
2019-01-09,2:50,49.68868598
2019-01-09,3:00,49.82106293
2019-01-09,3:10,50.00140878
2019-01-09,3:20,50.24657996
2019-01-09,3:30,50.44977732
2019-01-09,3:40,50.66172052
2019-01-09,3:50,50.85612925
2019-01-09,4:00,51.10133064
2019-01-09,4:10,51.28404692
2019-01-09,4:20,51.50850198
2019-01-09,4:30,51.62479433
2019-01-09,4:40,51.66504199
2019-01-09,4:50,51.74944273
2019-01-09,5:00,51.83824095
2019-01-09,5:10,51.70454182
2019-01-09,5:20,51.67476393
2019-01-09,5:30,51.65158729
2019-01-09,5:40,51.57764063
2019-01-09,5:50,51.58257216
2019-01-09,6:00,51.50584226
2019-01-09,6:10,51.30800434
2019-01-09,6:20,51.03489745
2019-01-09,6:30,50.60299345
2019-01-09,6:40,49.98565605
2019-01-09,6:50,49.19817607
2019-01-09,7:00,48.33084448
2019-01-09,7:10,47.04154563
2019-01-09,7:20,45.27079395
2019-01-09,7:30,43.47129407
2019-01-09,7:40,41.39259145
2019-01-09,7:50,39.33601546
2019-01-09,8:00,37.62588035
2019-01-09,8:10,36.24854766
2019-01-09,8:20,35.04868865
2019-01-09,8:30,34.36026423
2019-01-09,8:40,34.07799051
2019-01-09,8:50,34.00458282
2019-01-09,9:00,34.35456726
2019-01-09,9:10,35.02903288
2019-01-09,9:20,35.36380267
2019-01-09,9:30,35.44891775
2019-01-09,9:40,35.44558884
2019-01-09,9:50,35.36634241
2019-01-09,10:00,35.27300409
2019-01-09,10:10,35.21883134
2019-01-09,10:20,35.24143559
2019-01-09,10:30,35.28911146
2019-01-09,10:40,35.477806
2019-01-09,10:50,35.65363682
2019-01-09,11:00,35.91315609
2019-01-09,11:10,36.2635846
2019-01-09,11:20,36.60854129
2019-01-09,11:30,36.99376789
2019-01-09,11:40,37.40565021
2019-01-09,11:50,37.85973118
2019-01-09,12:00,38.40180739
2019-01-09,12:10,38.99564172
2019-01-09,12:20,39.53398687
2019-01-09,12:30,40.18602657
2019-01-09,12:40,40.66834279
2019-01-09,12:50,40.97033723
2019-01-09,13:00,41.04008181
2019-01-09,13:10,40.90068337
2019-01-09,13:20,40.50956899
2019-01-09,13:30,39.97484049
2019-01-09,13:40,39.36477754
2019-01-09,13:50,38.6676779
2019-01-09,14:00,38.04849609
2019-01-09,14:10,37.67725457
2019-01-09,14:20,37.33627671
2019-01-09,14:30,37.08643737
2019-01-09,14:40,36.92063126
2019-01-09,14:50,36.80666369
2019-01-09,15:00,36.82824455
2019-01-09,15:10,36.8961522
2019-01-09,15:20,36.90349188
2019-01-09,15:30,36.85271826
2019-01-09,15:40,36.88480049
2019-01-09,15:50,36.85478435
2019-01-09,16:00,36.88806529
2019-01-09,16:10,36.90066837
2019-01-09,16:20,36.82867933
2019-01-09,16:30,36.71916875
2019-01-09,16:40,36.63814826
2019-01-09,16:50,36.4295577
2019-01-09,17:00,36.29307993
2019-01-09,17:10,35.88156141
2019-01-09,17:20,34.82151894
2019-01-09,17:30,33.9865585
2019-01-09,17:40,33.49267736
2019-01-09,17:50,32.54810128
2019-01-09,18:00,31.76957015
2019-01-09,18:10,31.5441384
2019-01-09,18:20,31.05534748
2019-01-09,18:30,30.8068102
2019-01-09,18:40,31.24764969
2019-01-09,18:50,32.03473577
2019-01-09,19:00,32.98213712
2019-01-09,19:10,34.00956491
2019-01-09,19:20,34.90978897
2019-01-09,19:30,35.76236345
2019-01-09,19:40,36.54101809
2019-01-09,19:50,37.14381544
2019-01-09,20:00,37.58153881
2019-01-09,20:10,37.78991031
2019-01-09,20:20,37.72661681
2019-01-09,20:30,37.76244833
2019-01-09,20:40,37.95275055
2019-01-09,20:50,38.17258527
2019-01-09,21:00,38.45965749
2019-01-09,21:10,38.80766195
2019-01-09,21:20,39.07111136
2019-01-09,21:30,39.41924359
2019-01-09,21:40,39.85878766
2019-01-09,21:50,40.28845183
2019-01-09,22:00,40.81695541
2019-01-09,22:10,41.28338117
2019-01-09,22:20,41.57492287
2019-01-09,22:30,42.06493641
2019-01-09,22:40,42.69449468
2019-01-09,22:50,43.25801395
2019-01-09,23:00,43.7838237
2019-01-09,23:10,44.25785132
2019-01-09,23:20,44.88298467
2019-01-09,23:30,45.34334928
2019-01-09,23:40,45.60463644
2019-01-09,23:50,45.85552262
2019-01-10,0:00,46.16256955
2019-01-10,0:10,46.36297303
2019-01-10,0:20,46.50914841
2019-01-10,0:30,46.7409358
2019-01-10,0:40,46.97806606
2019-01-10,0:50,47.23717176
2019-01-10,1:00,47.51397432
2019-01-10,1:10,47.73781206
2019-01-10,1:20,48.01749141
2019-01-10,1:30,48.24652797
2019-01-10,1:40,48.42217777
2019-01-10,1:50,48.63293776
2019-01-10,2:00,48.80534749
2019-01-10,2:10,48.98958631
2019-01-10,2:20,49.21983065
2019-01-10,2:30,49.42355138
2019-01-10,2:40,49.58094128
2019-01-10,2:50,49.68747547
2019-01-10,3:00,49.81985595
2019-01-10,3:10,50.00020538
2019-01-10,3:20,50.2453802
2019-01-10,3:30,50.44858123
2019-01-10,3:40,50.66052816
2019-01-10,3:50,50.85494066
2019-01-10,4:00,51.10014587
2019-01-10,4:10,51.28286601
2019-01-10,4:20,51.50732499
2019-01-10,4:30,51.62362129
2019-01-10,4:40,51.66387294
2019-01-10,4:50,51.74827771
2019-01-10,5:00,51.83708
2019-01-10,5:10,51.70338498
2019-01-10,5:20,51.67361125
2019-01-10,5:30,51.65043879
2019-01-10,5:40,51.57649636
2019-01-10,5:50,51.58143215
2019-01-10,6:00,51.50470654
2019-01-10,6:10,51.30687295
2019-01-10,6:20,51.03377041
2019-01-10,6:30,50.60187081
2019-01-10,6:40,49.98453784
2019-01-10,6:50,49.19706231
2019-01-10,7:00,48.32973521
2019-01-10,7:10,47.04044087
2019-01-10,7:20,45.26969373
2019-01-10,7:30,43.47019842
2019-01-10,7:40,41.39150039
2019-01-10,7:50,39.33492903
2019-01-10,8:00,37.62479857
2019-01-10,8:10,36.24747055
2019-01-10,8:20,35.04761624
2019-01-10,8:30,34.35919653
2019-01-10,8:40,34.07692756
2019-01-10,8:50,34.00352463
2019-01-10,9:00,34.35351385
2019-01-10,9:10,35.02798427
2019-01-10,9:20,35.36275889
2019-01-10,9:30,35.44787881
2019-01-10,9:40,35.44455476
2019-01-10,9:50,35.36531321
2019-01-10,10:00,35.27197978
2019-01-10,10:10,35.21781195
2019-01-10,10:20,35.24042111
2019-01-10,10:30,35.28810193
2019-01-10,10:40,35.47680143
2019-01-10,10:50,35.65263721
2019-01-10,11:00,35.91216147
2019-01-10,11:10,36.26259498
2019-01-10,11:20,36.60755667
2019-01-10,11:30,36.9927883
2019-01-10,11:40,37.40467564
2019-01-10,11:50,37.85876165
2019-01-10,12:00,38.40084291
2019-01-10,12:10,38.9946823
2019-01-10,12:20,39.53303252
2019-01-10,12:30,40.18507729
2019-01-10,12:40,40.6673986
2019-01-10,12:50,40.96939813
2019-01-10,13:00,41.03914781
2019-01-10,13:10,40.89975446
2019-01-10,13:20,40.50864519
2019-01-10,13:30,39.97392181
2019-01-10,13:40,39.36386398
2019-01-10,13:50,38.66676946
2019-01-10,14:00,38.04759277
2019-01-10,14:10,37.67635638
2019-01-10,14:20,37.33538365
2019-01-10,14:30,37.08554945
2019-01-10,14:40,36.91974846
2019-01-10,14:50,36.80578603
2019-01-10,15:00,36.82737203
2019-01-10,15:10,36.89528482
2019-01-10,15:20,36.90262963
2019-01-10,15:30,36.85186115
2019-01-10,15:40,36.88394851
2019-01-10,15:50,36.85393751
2019-01-10,16:00,36.88722358
2019-01-10,16:10,36.89983179
2019-01-10,16:20,36.82784788
2019-01-10,16:30,36.71834242
2019-01-10,16:40,36.63732706
2019-01-10,16:50,36.42874162
2019-01-10,17:00,36.29226896
2019-01-10,17:10,35.88075554
2019-01-10,17:20,34.82071818
2019-01-10,17:30,33.98576285
2019-01-10,17:40,33.49188679
2019-01-10,17:50,32.5473158
2019-01-10,18:00,31.76878975
2019-01-10,18:10,31.54336308
2019-01-10,18:20,31.05457723
2019-01-10,18:30,30.80604501
2019-01-10,18:40,31.24688955
2019-01-10,18:50,32.03398068
2019-01-10,19:00,32.98138706
2019-01-10,19:10,34.00881989
2019-01-10,19:20,34.90904897
2019-01-10,19:30,35.76162846
2019-01-10,19:40,36.5402881
2019-01-10,19:50,37.14309045
2019-01-10,20:00,37.5808188
2019-01-10,20:10,37.78919527
2019-01-10,20:20,37.72590674
2019-01-10,20:30,37.76174321
2019-01-10,20:40,37.95205037
2019-01-10,20:50,38.17189002
2019-01-10,21:00,38.45896716
2019-01-10,21:10,38.80697653
2019-01-10,21:20,39.07043083
2019-01-10,21:30,39.41856795
2019-01-10,21:40,39.85811689
2019-01-10,21:50,40.28778592
2019-01-10,22:00,40.81629434
2019-01-10,22:10,41.28272493
2019-01-10,22:20,41.57427145
2019-01-10,22:30,42.0642898
2019-01-10,22:40,42.69385286
2019-01-10,22:50,43.25737691
2019-01-10,23:00,43.78319142
2019-01-10,23:10,44.25722379
2019-01-10,23:20,44.88236188
2019-01-10,23:30,45.34273121
2019-01-10,23:40,45.60402307
2019-01-10,23:50,45.85491394
2019-01-11,0:00,46.16196555
2019-01-11,0:10,46.36237368
2019-01-11,0:20,46.50855371
2019-01-11,0:30,46.74034573
2019-01-11,0:40,46.9774806
2019-01-11,0:50,47.23659089
2019-01-11,1:00,47.51339804
2019-01-11,1:10,47.73724035
2019-01-11,1:20,48.01692424
2019-01-11,1:30,48.24596533
2019-01-11,1:40,48.42161965
2019-01-11,1:50,48.63238413
2019-01-11,2:00,48.80479834
2019-01-11,2:10,48.98904163
2019-01-11,2:20,49.21929041
2019-01-11,2:30,49.42301557
2019-01-11,2:40,49.58040988
2019-01-11,2:50,49.68694846
2019-01-11,3:00,49.81933331
2019-01-11,3:10,49.9996871
2019-01-11,3:20,50.24486626
2019-01-11,3:30,50.44807161
2019-01-11,3:40,50.66002285
2019-01-11,3:50,50.85443963
2019-01-11,4:00,51.09964911
2019-01-11,4:10,51.2823735
2019-01-11,4:20,51.5068367
2019-01-11,4:30,51.62313721
2019-01-11,4:40,51.66339306
2019-01-11,4:50,51.747802
2019-01-11,5:00,51.83660844
2019-01-11,5:10,51.70291756
2019-01-11,5:20,51.67314794
2019-01-11,5:30,51.64997958
2019-01-11,5:40,51.57604122
2019-01-11,5:50,51.58098107
2019-01-11,6:00,51.5042595
2019-01-11,6:10,51.30642992
2019-01-11,6:20,51.03333139
2019-01-11,6:30,50.60143577
2019-01-11,6:40,49.98410675
2019-01-11,6:50,49.19663517
2019-01-11,7:00,48.32931199
2019-01-11,7:10,47.04002155
2019-01-11,7:20,45.26927829
2019-01-11,7:30,43.46978684
2019-01-11,7:40,41.39109266
2019-01-11,7:50,39.33452511
2019-01-11,8:00,37.62439846
2019-01-11,8:10,36.24707422
2019-01-11,8:20,35.04722366
2019-01-11,8:30,34.3588077
2019-01-11,8:40,34.07654245
2019-01-11,8:50,34.00314322
2019-01-11,9:00,34.35313612
2019-01-11,9:10,35.0276102
2019-01-11,9:20,35.36238846
2019-01-11,9:30,35.447512
2019-01-11,9:40,35.44419155
2019-01-11,9:50,35.36495358
2019-01-11,10:00,35.27162371
2019-01-11,10:10,35.21745941
2019-01-11,10:20,35.2400721
2019-01-11,10:30,35.28775641
2019-01-11,10:40,35.47645939
2019-01-11,10:50,35.65229863
2019-01-11,11:00,35.91182633
2019-01-11,11:10,36.26226325
2019-01-11,11:20,36.60722834
2019-01-11,11:30,36.99246334
2019-01-11,11:40,37.40435404
2019-01-11,11:50,37.85844339
2019-01-11,12:00,38.40052797
2019-01-11,12:10,38.99437064
2019-01-11,12:20,39.53272414
2019-01-11,12:30,40.18477217
2019-01-11,12:40,40.66709671
2019-01-11,12:50,40.96909946
2019-01-11,13:00,41.03885233
2019-01-11,13:10,40.89946216
2019-01-11,13:20,40.50835604
2019-01-11,13:30,39.97363579
2019-01-11,13:40,39.36358107
2019-01-11,13:50,38.66648965
2019-01-11,14:00,38.04731603
2019-01-11,14:10,37.67608269
2019-01-11,14:20,37.335113
2019-01-11,14:30,37.08528181
2019-01-11,14:40,36.91948382
2019-01-11,14:50,36.80552436
2019-01-11,15:00,36.82711331
2019-01-11,15:10,36.89502904
2019-01-11,15:20,36.90237676
2019-01-11,15:30,36.85161117
2019-01-11,15:40,36.88370141
2019-01-11,15:50,36.85369326
2019-01-11,16:00,36.88698217
2019-01-11,16:10,36.89959319
2019-01-11,16:20,36.82761207
2019-01-11,16:30,36.71810939
2019-01-11,16:40,36.63709678
2019-01-11,16:50,36.42851408
2019-01-11,17:00,36.29204414
2019-01-11,17:10,35.88053342
2019-01-11,17:20,34.82049874
2019-01-11,17:30,33.98554606
2019-01-11,17:40,33.49167265
2019-01-11,17:50,32.54710428
2019-01-11,18:00,31.76858083
2019-01-11,18:10,31.54315674
2019-01-11,18:20,31.05437346
2019-01-11,18:30,30.80584378
2019-01-11,18:40,31.24669085
2019-01-11,18:50,32.03378448
2019-01-11,19:00,32.98119336
2019-01-11,19:10,34.00862866
2019-01-11,19:20,34.90886018
2019-01-11,19:30,35.76144211
2019-01-11,19:40,36.54010416
2019-01-11,19:50,37.1429089
2019-01-11,20:00,37.58063963
2019-01-11,20:10,37.78901846
2019-01-11,20:20,37.72573227
2019-01-11,20:30,37.76157106
2019-01-11,20:40,37.95188053
2019-01-11,20:50,38.17172246
2019-01-11,21:00,38.45880187
2019-01-11,21:10,38.80681348
2019-01-11,21:20,39.07027002
2019-01-11,21:30,39.41840935
2019-01-11,21:40,39.85796048
2019-01-11,21:50,40.28763169
2019-01-11,22:00,40.81614227
2019-01-11,22:10,41.28257501
2019-01-11,22:20,41.57412366
2019-01-11,22:30,42.06414411
2019-01-11,22:40,42.69370926
2019-01-11,22:50,43.25723539
2019-01-11,23:00,43.78305195
2019-01-11,23:10,44.25708636
2019-01-11,23:20,44.88222647
2019-01-11,23:30,45.3425978
2019-01-11,23:40,45.60389165
2019-01-11,23:50,45.85478449
2019-01-12,0:00,46.16183806
2019-01-12,0:10,46.36224812
2019-01-12,0:20,46.50843007
2019-01-12,0:30,46.74022399
2019-01-12,0:40,46.97736075
2019-01-12,0:50,47.23647292
2019-01-12,1:00,47.51328192
2019-01-12,1:10,47.73712606
2019-01-12,1:20,48.01681178
2019-01-12,1:30,48.24585468
2019-01-12,1:40,48.42151078
2019-01-12,1:50,48.63227704
2019-01-12,2:00,48.804693
2019-01-12,2:10,48.98893803
2019-01-12,2:20,49.21918854
2019-01-12,2:30,49.42291541
2019-01-12,2:40,49.58031142
2019-01-12,2:50,49.68685168
2019-01-12,3:00,49.8192382
2019-01-12,3:10,49.99959363
2019-01-12,3:20,50.24477442
2019-01-12,3:30,50.4479814
2019-01-12,3:40,50.65993423
2019-01-12,3:50,50.8543526
2019-01-12,4:00,51.09956365
2019-01-12,4:10,51.2822896
2019-01-12,4:20,51.50675435
2019-01-12,4:30,51.62305639
2019-01-12,4:40,51.66331374
2019-01-12,4:50,51.74772419
2019-01-12,5:00,51.83653211
2019-01-12,5:10,51.7028427
2019-01-12,5:20,51.67307453
2019-01-12,5:30,51.64990761
2019-01-12,5:40,51.57597068
2019-01-12,5:50,51.58091195
2019-01-12,6:00,51.50419178
2019-01-12,6:10,51.30636359
2019-01-12,6:20,51.03326642
2019-01-12,6:30,50.60137216
2019-01-12,6:40,49.98404449
2019-01-12,6:50,49.19657423
2019-01-12,7:00,48.32925237
2019-01-12,7:10,47.03996323
2019-01-12,7:20,45.26922126
2019-01-12,7:30,43.46973109
2019-01-12,7:40,41.39103817
2019-01-12,7:50,39.33447188
2019-01-12,8:00,37.62434646
2019-01-12,8:10,36.24702344
2019-01-12,8:20,35.0471741
2019-01-12,8:30,34.35875933
2019-01-12,8:40,34.07649527
2019-01-12,8:50,34.00309721
2019-01-12,9:00,34.35309127
2019-01-12,9:10,35.0275665
2019-01-12,9:20,35.36234589
2019-01-12,9:30,35.44747056
